no,nama perusahaan,jenis perizinan,tautan detail
4945,SINAR ANUGERAH SUKSES,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6829?jp=1
4946,SINAR ASIA FORTUNA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6831?jp=1
4947,SINAR ASYIQA KARTANEGARA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14986?jp=7
4948,SINAR BAHRICERIA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12139?jp=1
4949,SINAR BANTEN UTAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6836?jp=1
4950,SINAR BARA ABADI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6837?jp=1
4951,SINAR BARA ALAM,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/13671?jp=7
4952,SINAR BARA MAKMUR,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14457?jp=7
4953,SINAR BARITO GLOBAL,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6840?jp=1
4954,SINARBARU WIJAYAPERKASA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10342?jp=7
4955,SINAR BATUMAS MAKMUR,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6844?jp=1
4956,SINAR BATU SAKTI LESTARI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6843?jp=1
4957,SINAR BERKAH INSANI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13837?jp=1
4958,SINAR BORNEO SEJAHTERA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/9923?jp=7
4959,SINAR CAHAYA METALINDO,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14218?jp=7
4960,SINAR DELI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10004?jp=7
4961,SINAR GIAT TRACO,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/9903?jp=7
4962,SINAR GUNUNG MOILE,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6852?jp=1
4963,SINAR HARAPAN (SUMBAR),IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12971?jp=1
4964,SINAR HASIL ALAM,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/9710?jp=7
4965,SINAR JAYA ABADI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14796?jp=7
4966,SINAR JAYA ABADI ACC,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9431?jp=1
4967,SINARJAYA MULIA KUN,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/9978?jp=7
4968,SINAR JAYA NUSANTARA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6858?jp=1
4969,SINAR JAYA SULTRA UTAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6859?jp=1
4970,SINAR JAYA UGANG SAYU,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14296?jp=1
4971,SINAR KALIMANTAN INTI TAMBANG,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6860?jp=1
4972,SINAR KARYAGAMMA PRIMATAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/8987?jp=1
4973,SINAR KARYA MANDIRI LESTARI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6864?jp=1
4974,SINAR KEMILAU ABADI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6866?jp=1
4975,SINAR KUMALA NAGA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6868?jp=1
4976,SINAR LOGINDO ALAM,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6870?jp=1
4977,SINAR MAHAKAM UTAMA MINING,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6872?jp=1
4978,SINAR MAKMUR CEMERLANG,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6873?jp=1
4979,SINAR MAKMUR GEMILANG,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6874?jp=1
4980,SINAR MANDIRI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6875?jp=1
4981,SINAR MANDIRI MITRASEJATI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11437?jp=1
4982,SINAR MENTARI TATAPERSADA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11888?jp=1
4983,SINAR MINERALS GEMILANG,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13039?jp=1
4984,SINAR MITRA ARTHA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/11633?jp=7
4985,SINAR MULYA BERSAMA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/11463?jp=7
4986,SINAR MULYA SEMESTA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14651?jp=7
4987,SINAR MUSI JAYA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14552?jp=7
4988,SINAR MUTIARA ABADI LESTARI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6886?jp=1
4989,SINAR MUTIARA MEGALITHINDO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/15157?jp=1
4990,SINAR MUTIARA SEJAHTERA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6889?jp=1
4991,SINAR PASIRINDO PERKASA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/15239?jp=1
4992,SINAR PUTRA MINERAL,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14926?jp=7
4993,SINAR REJEKI ABADI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11775?jp=1
4994,SINAR REZEKI MINERAL,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14379?jp=1
4995,SINAR SAKTI AGUNG,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11455?jp=1
4996,SINAR SAWIT UTAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11779?jp=1
4997,SINAR SEJAHTERA PERKASA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/8989?jp=1
4998,SINAR SEKAWAN ABADI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/9952?jp=7
4999,SINAR SUGIH MUKTI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13901?jp=1
5000,SINAR SUKDAM,IPR,https://modi.esdm.go.id/portal/detailPerusahaan/9743?jp=4
5001,SINAR TAMBANG,IPR,https://modi.esdm.go.id/portal/detailPerusahaan/9744?jp=4
5002,SINAR TAMBANG ARTHALESTARI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6898?jp=1
5003,SINAR TIMAH BELITUNG,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13285?jp=1
5004,SINAR TIMUR BARU,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12317?jp=1
5005,SINAR UKI PRATAMA MANDIRI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12688?jp=1
5006,SINAR USAHA SEJATI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6902?jp=1
5007,SINAR UTAMA (KALBAR),IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14348?jp=7
5008,SINAR WIJAYA ENERGI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/13258?jp=7
5009,SINDANG BROTHERS,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14369?jp=1
5010,SINERGI BINTANG SEJAHTERA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14058?jp=7
5011,SINERGI BUANA PERKASA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/15947?jp=7
5012,SINERGI CIPTADAYA VICTORINDO,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10307?jp=7
5013,SINERGI CITA HARAPAN,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14969?jp=7
5014,SINERGI GLOBAL RESOURCES,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/15114?jp=7
5015,SINERGI INTI BUMI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/13248?jp=7
5016,SINERGI KENCANA MULIA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/11372?jp=7
5017,SINERGI MITRA INVESTAMA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10125?jp=7
5018,SINERGI MULIA PRAKARSA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/11313?jp=7
5019,SINERGI NUSANTARA HIJAU,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12218?jp=1
5020,SINGLURUS PRATAMA,PKP2B,https://modi.esdm.go.id/portal/detailPerusahaan/6907?jp=3
5021,SING TENANG INDONESIA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/13086?jp=7
5022,SINO INDOCOAL PERMATA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/15294?jp=1
5023,SINO INDOCOAL PRATAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6908?jp=1
5024,SINO INDO NICKEL,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/15167?jp=7
5025,SINOMAST MINING,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6910?jp=1
5026,SINO MATERIAL GLOBAL,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/15025?jp=7
5027,SINTA MANI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6913?jp=1
5028,SIPATUWO ENERGI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14468?jp=7
5029,SIRLIKA JAYA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12018?jp=1
5030,SIRTU AIR DINGIN,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12912?jp=1
5031,SIRTU ALAM PERSADA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13028?jp=1
5032,SIRTU KARYA UTAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6922?jp=1
5033,SISKA FITRIA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12966?jp=1
5034,SISWANTO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/10998?jp=1
5035,SITASA ENERGI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6925?jp=1
5036,SITI BUDI HARTI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/10932?jp=1
5037,SITI MAIMANAH,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14290?jp=1
5038,SITI MASINAH,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11128?jp=1
5039,SITI SAHRIA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12841?jp=1
5040,SITIWANGI INDONESIA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12802?jp=1
5041,SIWAH BUMI INTERNASIONAL,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10484?jp=7
5042,SKYLAND ENERGY POWER,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6930?jp=1
5043,SKY SEA MINING,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/15680?jp=7
5044,SLAMET,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11006?jp=1
5045,SLAMET IKHWANTO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13615?jp=1
5046,SLAMET SANTOSO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/10750?jp=1
5047,SMELTER NIKEL INDONESIA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/9711?jp=7
5048,SMR GOLDEN JAYA ABADI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13991?jp=1
5049,SOEDIBIJO / KHO ING TJIOK,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14321?jp=1
5050,SOE MAKMUR RESOURCES,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6935?jp=1
5051,SOETRISNO KERTAWIDJAYA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12410?jp=1
5052,SOIL EXCAVATION,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12101?jp=1
5053,SOLECHAN EDI PRATIKNO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13457?jp=1
5054,SOLEHUDIN,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12803?jp=1
5055,"SOLEHUDIN, ST",IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12616?jp=1
5056,SOLID TAMBANG INDONESIA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14070?jp=7
5057,SOLINDO MAKMUR PRATAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6945?jp=1
5058,SOLOK MEGAH PERKASA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9573?jp=1
5059,SOLUSI ALAT BERAT INDONESIA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12007?jp=1
5060,SOLUSI BANGUN BETON,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/3415?jp=1
5061,SOLUSI BANGUN INDONESIA TBK,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/3416?jp=1
5062,SOLUSI ENERGI MINERAL ABADI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14755?jp=7
5063,SOLUSI SUMBER ENERGI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10310?jp=7
5064,SORIKMAS MINING,KK,https://modi.esdm.go.id/portal/detailPerusahaan/6948?jp=2
5065,SOURGUM SABU SEJAHTERA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9327?jp=1
5066,SOUTHERN UNION ENERGY,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6952?jp=1
5067,SPECTRA SUN ENERGY,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12570?jp=1
5068,SRI ANEKA KARYA TAMA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/15949?jp=7
5069,SRI HARTATIK,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13583?jp=1
5070,SRI HARTONO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12620?jp=1
5071,SRI JAYA PUTRA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10377?jp=7
5072,SRIKANDI COAL ENERGY,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/12179?jp=7
5073,SRI METRIKO UTAMAWIDJA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14163?jp=1
5074,SRI MULYANI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6957?jp=1
5075,SRI MULYATI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/3397?jp=1
5076,SRI NURHAYATI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13047?jp=1
5077,SRI RAYA PERSADA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6959?jp=1
5078,SRI RUBIATI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/10931?jp=1
5079,SRIWIJAYA ALAM SEMESTA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13726?jp=1
5080,SRIWIJAYA BARA LOGISTIC,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/9957?jp=7
5081,SRIWIJAYA BARA PRIHARUM,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6964?jp=1
5082,SRIWIJAYA ENERGI PERSADA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6966?jp=1
5083,SRIWIJAYA INDAH MAKMUR,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10461?jp=7
5084,SRIWIJAYA PRIMA ENERGI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6968?jp=1
5085,SRIWIJAYA TANSRI ENERGI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9719?jp=1
5086,SRIWIJAYA UTAMA ENERGI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9567?jp=1
5087,SRI YANI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11673?jp=1
5088,SRIYUDI ALAM PERKASA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9267?jp=1
5089,SRIYUDI GLOBALINDO PERKASA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6972?jp=1
5090,SRIYUDI LITAJAYA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/8999?jp=1
5091,STAGEN INDAH BORNEO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6976?jp=1
5092,STARGATE DUA PASIFIC RESOURCES,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/15734?jp=1
5093,STARGATE PASIFIC RESOURCES,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6981?jp=1
5094,STAR TRADING INTERNATIONAL,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10101?jp=7
5095,STEFFANO PERMANA PUTRA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14281?jp=1
5096,STEPA WIRAUSAHA ADIGUNA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6985?jp=1
5097,STEVEN,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9003?jp=1
5098,STI ALAM SEJAHTERA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13793?jp=1
5099,STI ANUGRAH SEJAHTERA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13792?jp=1
5100,STI BERKAH SEJAHTERA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13791?jp=1
5101,STI BINA SEJAHTERA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13788?jp=1
5102,STI INDONESIA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14447?jp=7
5103,STI KARYA PERSADA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13789?jp=1
5104,STM COAL TRADING,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10344?jp=7
5105,ST NICKEL RESOURCES,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6973?jp=1
5106,STRADA MULTI PERKASA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9009?jp=1
5107,SUANDI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13713?jp=1
5108,SUANTO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11744?jp=1
5109,SUASANA BANGKIT RAYA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10054?jp=7
5110,SUBARU DUTA MAKMUR,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/6992?jp=1
5111,SUBRATA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11566?jp=1
5112,SUBUR ALAM SEMBADA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14319?jp=1
5113,SUBUR JAYA LAKSANA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13885?jp=1
5114,SUCI KARYA BADINUSA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7001?jp=1
5115,SUDAMANIK,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7003?jp=1
5116,SUDA MISKIN,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7002?jp=1
5117,SUDAN PRIMA COAL,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10078?jp=7
5118,SUEK TRADING INDONESIA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10185?jp=7
5119,SUEMERU BARU ENERGI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/16013?jp=7
5120,SUGENG HARIYANTO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12747?jp=1
5121,SUGENG LIYADI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/10868?jp=1
5122,SUGIANTO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11196?jp=1
5123,SUGIARTO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/10730?jp=1
5124,SUGICO GRAHA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7018?jp=1
5125,SUGICO PENDRAGON ENERGI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7021?jp=1
5126,SUGIHATI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12842?jp=1
5127,SUGIYONO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13337?jp=1
5128,SUHADI BIN SUDIRO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11671?jp=1
5129,SUHARYANTA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12721?jp=1
5130,SUJADI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12402?jp=1
5131,SUJUD BUMI BERKAH,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7034?jp=1
5132,SUKABUMI MINERAL LESTARI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14322?jp=1
5133,SUKA MAJU,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13287?jp=1
5134,SUKAMTO (MAGETAN),IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13811?jp=1
5135,SUKAMTO (PATI),IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13771?jp=1
5136,SUKAR,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12268?jp=1
5137,SUKARTIJO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14124?jp=1
5138,SUKATNO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11085?jp=1
5139,SUKIM,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9467?jp=1
5140,SUKSES ABADI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14074?jp=1
5141,SUKSES ABADI NATURAL,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/11497?jp=7
5142,SUKSES ALAM MAJU,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/15392?jp=7
5143,SUKSES INDO RESOURCES ,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7048?jp=1
5144,SUKSES INTI MAKMUR,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9273?jp=1
5145,SUKSES JAYA ENERGI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/11735?jp=7
5146,SUKSES JAYA MANDIRI PERKASA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11713?jp=1
5147,SUKSES KARYA INTI LAJU,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/15498?jp=7
5148,SUKSES MANDIRI ASHINDAYA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/9902?jp=7
5149,SUKSES SEJAHTERA ABADI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14467?jp=1
5150,SULA ALAM RESOURCES,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10033?jp=7
5151,SULAWESI CAHAYA MINERAL,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7057?jp=1
5152,SULAWESI RESOURCES,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7058?jp=1
5153,SULEMANDARA KONAWE,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7060?jp=1
5154,SULENCO WIBAWA PERKASA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9015?jp=1
5155,SULFINDO ANUGERAH SEJAHTERA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10427?jp=7
5156,SULFINDO JAYA MAKMUR,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10182?jp=7
5157,SULFINDO JAYA MANDIRI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10465?jp=7
5158,SULTAN COAL ENERGY,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14417?jp=7
5159,SULTAN MINERAL RESOURCES,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/14397?jp=7
5160,SULTAN RAFLI MANDIRI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7063?jp=1
5161,SULTAN SAMUDRA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12581?jp=1
5162,SULTENG MINERAL HARVEST,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7064?jp=1
5163,SULTON FAHRUDIN,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12673?jp=1
5164,SULTRA RAYA INDONESIA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/13672?jp=7
5165,SULTRA RAYA TAMBANG,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7067?jp=1
5166,SULTRA SARANA BUMI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7068?jp=1
5167,SULUT SOLOG TAMBANG,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14804?jp=1
5168,SUMA HEKSA SINERGI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7071?jp=1
5169,SUMANTO (SEDYO RUKUN),IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14122?jp=1
5170,SUMARDI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7076?jp=1
5171,SUMARGONO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11086?jp=1
5172,"SUMARNO, S.PD. I",IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12607?jp=1
5173,SUMATERA ALAM RAYA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13052?jp=1
5174,SUMATERA BARA ENERGI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10135?jp=7
5175,SUMATERA BARA PRIMA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/10249?jp=7
5176,SUMATERA MINING INVESTAMA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/13537?jp=7
5177,SUMATERA MULTI MINERAL,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/13942?jp=1
5178,SUMATERA SUMBER MINERAL,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12569?jp=1
5179,SUMATERA TRI MANDIRI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12974?jp=1
5180,SUMATRA SEMESTA ABADI,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/13253?jp=7
5181,SUMAWIJAYA. BE. SDR,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12489?jp=1
5182,SUMBA GRANIT INDUSTRI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/9017?jp=1
5183,SUMBA GRANIT (MARMER),IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7090?jp=1
5184,SUMBAWA BARAT MINERAL,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/11368?jp=1
5185,SUMBAWA BARAT SEJAHTERA BERSAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7093?jp=1
5186,SUMBAWA JUTARAYA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7095?jp=1
5187,SUMBAWA TIMUR MINING,KK,https://modi.esdm.go.id/portal/detailPerusahaan/7096?jp=2
5188,SUMBER,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/12294?jp=1
5189,SUMBER ABADI ENERGINDO,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/11274?jp=7
5190,SUMBER AGUNG PRIMA,IUP OPK,https://modi.esdm.go.id/portal/detailPerusahaan/11272?jp=7
5191,SUMBER ALAM ANTARNUSA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7099?jp=1
5192,SUMBER ALAM BORNEO,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/14851?jp=1
5193,SUMBER ALAM INTI MANDIRI,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7105?jp=1
5194,SUMBER ALAM MAKMUR UTAMA,IUP,https://modi.esdm.go.id/portal/detailPerusahaan/7106?jp=1
