no,tautan,gambar,tipe,judul,lokasi,harga
10763,https://infolelang.bri.co.id/home/detailAsset?id_aset=ETLK2&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,TAJUDDIN M NUR ,"TAMALATE, MAKASSAR KOT.",IDR 384.000.000
10764,https://infolelang.bri.co.id/home/detailAsset?id_aset=8HULZ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,GUNTUR HAMID,"PANAKKUKANG, MAKASSAR KOT.",IDR 3.052.000.000
10765,https://infolelang.bri.co.id/home/detailAsset?id_aset=QSR5N&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,"MUHAMMAD NATSIR HAMZAH, BA","TAMALATE, MAKASSAR KOT.",IDR 509.474.000
10766,https://infolelang.bri.co.id/home/detailAsset?id_aset=2G4K5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,NARINTO PURNOMO,"TAMALATE, MAKASSAR KOT.",IDR 753.000.000
10767,https://infolelang.bri.co.id/home/detailAsset?id_aset=4SD6L&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SYAHRUDDIN,"BIRINGKANAYA, MAKASSAR KOT.",IDR 747.500.000
10768,https://infolelang.bri.co.id/home/detailAsset?id_aset=1UXBE&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,HENDRA LIEM,"TAMALATE, MAKASSAR KOT.",IDR 735.136.000
10769,https://infolelang.bri.co.id/home/detailAsset?id_aset=2468Y&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,PHIE JU TENG,"TAMALATE, MAKASSAR KOT.",IDR 1.806.700.000
10770,https://infolelang.bri.co.id/home/detailAsset?id_aset=KU8YC&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,HENDRA LIEM,"TAMALATE, MAKASSAR KOT.",IDR 1.100.000.000
10771,https://infolelang.bri.co.id/home/detailAsset?id_aset=9SU3E&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,HENDRA LIEM,"BIRINGKANAYA, MAKASSAR KOT.",IDR 375.000.000
10772,https://infolelang.bri.co.id/home/detailAsset?id_aset=B8MJD&id_category=kendaraan,https://infolelang.bri.co.id/uploads/images/,lelang,DRS. M YUNUS DM,"MAKASSAR, MAKASSAR KOT.",IDR 22.500.000
10773,https://infolelang.bri.co.id/home/detailAsset?id_aset=P8XYD&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/muslabu3_20211008080634.jpg,lelang,H. MUSTAMIN,"BONTOALA, MAKASSAR KOT.",IDR 691.760.000
10774,https://infolelang.bri.co.id/home/detailAsset?id_aset=MAWFS&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/WhatsAppImage20211008at085613_20211008114916.jpg,lelang,H. MUSTAMIN,"BONTOALA, MAKASSAR KOT.",IDR 1.050.000.000
10775,https://infolelang.bri.co.id/home/detailAsset?id_aset=WQRTY&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/10/Denah_20211013143229.JPG,lelang,Tanah Luas di Banjarnegara,"BATUR, BANJARNEGARA KAB.",IDR 73.301.000.000
10776,https://infolelang.bri.co.id/home/detailAsset?id_aset=GOIXQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/RukoDutaMerlin_20211013134504.JPG,jual_damai,"Komp. Duta Merlin Blok C No. 16-17, Jl. Gajah Mada, Jakarta Pusat.","GAMBIR, JAKARTA PUSAT",IDR 11.543.000.000
10777,https://infolelang.bri.co.id/home/detailAsset?id_aset=F382K&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/HalamanTjDuren_20211013140250.JPG,jual_damai,Rumah Tinggal Mewah Tanjung Guren Utara,"GROGOL PETAMBURAN, JAKARTA BARAT",IDR 11.109.000.000
10778,https://infolelang.bri.co.id/home/detailAsset?id_aset=MILWQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/RudiSurya2_20211013103228.jpg,lelang,SHM No. 07128,"CIMAHI UTARA, CIMAHI KOT.",IDR 1.517.000.000
10779,https://infolelang.bri.co.id/home/detailAsset?id_aset=7DYQ4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/uploadlelangrorombmp_20211013105647.jpg,lelang,RUMAH 1 LANTAI DI JAGAKARSA,"JAGAKARSA, JAKARTA SELATAN",IDR 3.415.000.000
10780,https://infolelang.bri.co.id/home/detailAsset?id_aset=DMRVQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/SHMNo379_2_20200721100217.jpg,jual_damai,SHM NO 379/KOTA,"TANJUNGPANDAN, BELITUNG KAB.",IDR 400.000.000
10781,https://infolelang.bri.co.id/home/detailAsset?id_aset=JKMH8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2019/11/TAMPAKDEPAN_20191112181438.jpg,jual_damai,SHM NO. 01622/PANGKAL ALALNG AN. RISMAN,"TANJUNGPANDAN, BELITUNG KAB.",IDR 150.000.000
10782,https://infolelang.bri.co.id/home/detailAsset?id_aset=8K1AT&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/SHMNO231_20200721094729.jpg,jual_damai,SHM 231/ BADAU,"TANJUNGPANDAN, BELITUNG KAB.",IDR 320.000.000
10783,https://infolelang.bri.co.id/home/detailAsset?id_aset=SHRND&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/depankiri_20200721120700.jpg,jual_damai,SHM NO. 018/AIR PELEMPANG,"TANJUNGPANDAN, BELITUNG KAB.",IDR 500.000.000
10784,https://infolelang.bri.co.id/home/detailAsset?id_aset=SV1GC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/konvert_cvstarscorp12_20211012100854.jpg,jual_damai,SHM NO. 01617/Pangkal Lalang,"TANJUNGPANDAN, BELITUNG KAB.",IDR 650.000.000
10785,https://infolelang.bri.co.id/home/detailAsset?id_aset=G61A9&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2019/10/uploadweb_20191002123355.jpg,jual_damai,SHM NO. 01176/AIR SAGA AN. RISMAN,"TANJUNGPANDAN, BELITUNG KAB.",IDR 250.000.000
10786,https://infolelang.bri.co.id/home/detailAsset?id_aset=23S5U&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/shmno01482_20200721101321.jpg,jual_damai,SHM NO. 01482/PARIT,"TANJUNGPANDAN, BELITUNG KAB.",IDR 550.000.000
10787,https://infolelang.bri.co.id/home/detailAsset?id_aset=BHODV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/depan_web_20200721104157.jpg,jual_damai,SHM NO 802/PADANG,"TANJUNGPANDAN, BELITUNG KAB.",IDR 2.156.000.000
10788,https://infolelang.bri.co.id/home/detailAsset?id_aset=EK4RB&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/konvert_nana4_web_20211012102352.jpg,jual_damai,SHM N0 851/DS. SELINSING,"GANTUNG, BELITUNG TIMUR KAB.",IDR 565.540.000
10789,https://infolelang.bri.co.id/home/detailAsset?id_aset=4TXAZ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/NOVIAR_20211012103042.jpg,jual_damai,SHM NO. 1078/PADANG,"MANGGAR, BELITUNG TIMUR KAB.",IDR 200.000.000
10790,https://infolelang.bri.co.id/home/detailAsset?id_aset=6T1P5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/20210405_093743_20211008144343.jpg,jual_damai,SHM NO.45/SAWANG BENDAR AN.HAROLD TITAH,"TAHUNA, TAHUNA KOT.",IDR 1.629.000.000
10791,https://infolelang.bri.co.id/home/detailAsset?id_aset=OQGM8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20200915WA0007_compress88_20211008144812.jpg,jual_damai,SHM NO.146/BALANE AN.LUCKY LIONG,"TAMAKO, SANGIHE TALAUD KAB.",IDR 780.600.000
10792,https://infolelang.bri.co.id/home/detailAsset?id_aset=KHF2T&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2019/07/IMG20180926WA0001_20190708151550.jpg,jual_damai,Tanah dan Bangunan SHM No.41/Nagha I An.Fery Tatu,"TAHUNA, TAHUNA KOT.",IDR 600.000.000
10793,https://infolelang.bri.co.id/home/detailAsset?id_aset=MX2ER&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/IMG20190425WA0020_20200722143819.jpg,jual_damai,SHM NO.128/BARANGKA AN.MEIKE SAUL,"MANGANITU, SANGIHE TALAUD KAB.",IDR 372.000.000
10794,https://infolelang.bri.co.id/home/detailAsset?id_aset=4HEY8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/IMG20190425WA0016_20200722144244.jpg,jual_damai,SHM NO.278/BARANGKA AN.MEIKE SAUL,"MANGANITU, SANGIHE TALAUD KAB.",IDR 337.000.000
10795,https://infolelang.bri.co.id/home/detailAsset?id_aset=LM3HT&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/20200313_065223_20200722144848.jpg,jual_damai,SHM NO.00082/LIRUNG AN.JAMALUDIN ABDUL RAHMAN ,"LIRUNG, KEPULAUAN TALAUD KAB.",IDR 456.000.000
10796,https://infolelang.bri.co.id/home/detailAsset?id_aset=K1QY7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/FOTO2_20200722150249.jpg,jual_damai,SHM NO.230/NAGHA II AN.JENIKE MARIA PANGIMANGEN,"TAMAKO, SANGIHE TALAUD KAB.",IDR 195.800.000
10797,https://infolelang.bri.co.id/home/detailAsset?id_aset=6QW9J&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/07/FOTO2_20200722150608.jpg,jual_damai,SHM NO.34/NAGHA II AN.JENIKE MARIA PANGIMANGEN,"TAMAKO, SANGIHE TALAUD KAB.",IDR 128.600.000
10798,https://infolelang.bri.co.id/home/detailAsset?id_aset=VU7IE&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/10/20200608_133824_20211008151425.jpg,jual_damai,SHM NO.00159/PINTARENG AN.FLONI TOGELANG,"TABUKAN SELATAN, SANGIHE TALAUD KAB.",IDR 32.400.000
10799,https://infolelang.bri.co.id/home/detailAsset?id_aset=PCD41&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,Tanah dan Bangunan Rumah Tinggal 1 Lantai ,"SIAK HULU, KAMPAR KAB.",IDR 210.000.000
10800,https://infolelang.bri.co.id/home/detailAsset?id_aset=L7VXQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/lilyfoura_20211012095335.jpg,jual_damai,Rumah Tinggal ,"BUKIT RAYA, PEKANBARU KOT.",IDR 1.000.000.000
10801,https://infolelang.bri.co.id/home/detailAsset?id_aset=54YZM&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/1_20211012114611.jpg,jual_damai,Ruko Strategis di Kartama Pekanbaru,"TAMPAN, PEKANBARU KOT.",IDR 600.000.000
10802,https://infolelang.bri.co.id/home/detailAsset?id_aset=395UO&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/1_20211012164916.jpg,jual_damai,Rumah Mewah di Panam,"TAMPAN, PEKANBARU KOT.",IDR 800.000.000
10803,https://infolelang.bri.co.id/home/detailAsset?id_aset=MVGYW&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/1_20211012170007.jpg,jual_damai,Rumah Tinggal,,IDR 250.000.000
10804,https://infolelang.bri.co.id/home/detailAsset?id_aset=4S5U3&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG_20210127_155521_20211012173632.jpg,jual_damai,Rumah di Pusat kota Pekanbaru,"BUKIT RAYA, PEKANBARU KOT.",IDR 725.000.000
10805,https://infolelang.bri.co.id/home/detailAsset?id_aset=XIP9E&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/fotobaru1_20211012181249.jpg,jual_damai,Rumah di Cluster Citra Garden,"TAMPAN, PEKANBARU KOT.",IDR 600.000.000
10806,https://infolelang.bri.co.id/home/detailAsset?id_aset=9XLQR&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG_20210421_140451_20211012182231.jpg,jual_damai,Rumah Tinggal di Jl. Uka,"TAMPAN, PEKANBARU KOT.",IDR 260.000.000
10807,https://infolelang.bri.co.id/home/detailAsset?id_aset=PG2W4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/1b_20211012184818.jpg,lelang,"Bangunan Kantor, lapangan futsal,dll","SUKAJADI, PEKANBARU KOT.",IDR 2.925.000.000
10808,https://infolelang.bri.co.id/home/detailAsset?id_aset=OGR5K&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/20210910_170527_20211007205224.jpg,lelang,Dearly Permata,"RAMBUTAN, TEBINGTINGGI KOT.",IDR 310.000.000
10809,https://infolelang.bri.co.id/home/detailAsset?id_aset=E4HNB&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/20210903_135622_20211007205836.jpg,lelang,Dearly Permata,"RAMBUTAN, TEBINGTINGGI KOT.",IDR 1.300.000.000
10810,https://infolelang.bri.co.id/home/detailAsset?id_aset=IXK7R&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/FotoTampakdepanSHMNo1240anAini_20211007210647.jpg,lelang,Aini Fitri Nasution,"PADANG HILIR, TEBINGTINGGI KOT.",IDR 400.000.000
10811,https://infolelang.bri.co.id/home/detailAsset?id_aset=S6X9L&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/FotoTampakDepanSHMNo988anAdiSu_20211007211324.jpg,lelang,Adi Suroso,"RAMBUTAN, TEBINGTINGGI KOT.",IDR 450.000.000
10812,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZMC39&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/SHMNo224anRizkyFuadNugraha_20211007212100.jpg,lelang,Rizky Fuad Nugraha,"LUBUKPAKAM, DELI SERDANG KAB.",IDR 500.000.000
10813,https://infolelang.bri.co.id/home/detailAsset?id_aset=3N6QA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/SHMNo665anSyamsulBatubara_20211007212541.jpg,lelang,Syamsul Batu Bara,"SEI RAMPAH, SERDANG BEDAGAI KAB.",IDR 1.300.000.000
10814,https://infolelang.bri.co.id/home/detailAsset?id_aset=9QV8T&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/SHMNo188anSuhandani_20211007213044.jpg,lelang,Suhandani,"TEBINGTINGGI, SERDANG BEDAGAI KAB.",IDR 490.000.000
10815,https://infolelang.bri.co.id/home/detailAsset?id_aset=ARVOG&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/10/SHMNo448anSuhandani_20211007215009.jpg,lelang,Suhandani,"TEBINGTINGGI, SERDANG BEDAGAI KAB.",IDR 130.000.000
10816,https://infolelang.bri.co.id/home/detailAsset?id_aset=PEI5M&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/SHMNo07anPoni_20211007220602.jpg,lelang,poni,"TEBINGTINGGI, SERDANG BEDAGAI KAB.",IDR 775.950.000
10817,https://infolelang.bri.co.id/home/detailAsset?id_aset=HEVFD&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,RUMAH TINGGAL,"MARISA, PAHUWATO KAB.",IDR 190.000.000
10818,https://infolelang.bri.co.id/home/detailAsset?id_aset=XJ8UN&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,TANAH PEKARANGAN,"MARISA, PAHUWATO KAB.",IDR 45.000.000
10819,https://infolelang.bri.co.id/home/detailAsset?id_aset=NCARO&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,BANGUNAN RUMAH TINGGAL,"MARISA, PAHUWATO KAB.",IDR 590.000.000
10820,https://infolelang.bri.co.id/home/detailAsset?id_aset=FBWIT&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,TANAH PEKARANGAN,"MARISA, PAHUWATO KAB.",IDR 100.000.000
10821,https://infolelang.bri.co.id/home/detailAsset?id_aset=3AEQC&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,TANAH PEKARANGAN,"MARISA, PAHUWATO KAB.",IDR 695.000.000
10822,https://infolelang.bri.co.id/home/detailAsset?id_aset=ITFXA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,BANGUNAN RUMAH TINGGAL,"MARISA, PAHUWATO KAB.",IDR 270.000.000
10823,https://infolelang.bri.co.id/home/detailAsset?id_aset=SZ69N&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,RUMAH TOKO,"MARISA, PAHUWATO KAB.",IDR 600.000.000
10824,https://infolelang.bri.co.id/home/detailAsset?id_aset=KMQHR&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,BANGUNAN RUMAH TINGGAL,"MARISA, PAHUWATO KAB.",IDR 350.000.000
10825,https://infolelang.bri.co.id/home/detailAsset?id_aset=OJW1H&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,BANGUNAN RUMAH TINGGAL,"MARISA, PAHUWATO KAB.",IDR 300.000.000
10826,https://infolelang.bri.co.id/home/detailAsset?id_aset=NITPD&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,BANGUNAN RUMAH TINGGAL,"MARISA, PAHUWATO KAB.",IDR 250.000.000
10827,https://infolelang.bri.co.id/home/detailAsset?id_aset=AB4WQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,TOKO,"MARISA, PAHUWATO KAB.",IDR 300.000.000
10828,https://infolelang.bri.co.id/home/detailAsset?id_aset=IOXP9&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,BANGUNAN RUMAH TINGGAL,"MARISA, PAHUWATO KAB.",IDR 280.000.000
10829,https://infolelang.bri.co.id/home/detailAsset?id_aset=TFK2C&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,TANAH PEKARANGAN,"MARISA, PAHUWATO KAB.",IDR 220.000.000
10830,https://infolelang.bri.co.id/home/detailAsset?id_aset=TJN3W&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,TANAH PEKARANGAN,"MARISA, PAHUWATO KAB.",IDR 800.000.000
10831,https://infolelang.bri.co.id/home/detailAsset?id_aset=TLOHW&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,TANAH PERKEBUNAN,"MARISA, PAHUWATO KAB.",IDR 70.000.000
10832,https://infolelang.bri.co.id/home/detailAsset?id_aset=8ZDA7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,GILINGAN PADI,"MARISA, PAHUWATO KAB.",IDR 200.000.000
10833,https://infolelang.bri.co.id/home/detailAsset?id_aset=8TVBP&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,AZANUL AKBAR PANJAITAN,"PANYABUNGAN, MANDAILING NATAL KAB.",IDR 447.000.000
10834,https://infolelang.bri.co.id/home/detailAsset?id_aset=6JKY4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Hermanto,"NATAL, MANDAILING NATAL KAB.",IDR 188.000.000
10835,https://infolelang.bri.co.id/home/detailAsset?id_aset=BDU91&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Hermanto,"NATAL, MANDAILING NATAL KAB.",IDR 253.000.000
10836,https://infolelang.bri.co.id/home/detailAsset?id_aset=5JR3G&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,Hermanto,"PANYABUNGAN, MANDAILING NATAL KAB.",IDR 200.100.000
10837,https://infolelang.bri.co.id/home/detailAsset?id_aset=I5LJN&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20210805111816_20211012104059.jpg,lelang,Tanah dan Bangunan Rumah Tinggal di Desa Banteran Kec Wangon Kab Banyumas,"WANGON, BANYUMAS KAB.",IDR 750.000.000
10838,https://infolelang.bri.co.id/home/detailAsset?id_aset=92SIL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/scorpio3_20211008130716.jpg,jual_damai,RUKO DI CIRACAS,"CIPAYUNG, JAKARTA TIMUR",IDR 5.000.000.000
10839,https://infolelang.bri.co.id/home/detailAsset?id_aset=GXOBI&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/9_20211008131452.jpg,jual_damai,RUMAH LOKASI STRATEGIS,"PULO GADUNG, JAKARTA TIMUR",IDR 4.500.000.000
10840,https://infolelang.bri.co.id/home/detailAsset?id_aset=579J3&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/2_20211008132417.jpg,jual_damai,RUMAH DENGAN HALAMAN LUAS,"CILEDUG, TANGERANG KOT.",IDR 2.500.000.000
10841,https://infolelang.bri.co.id/home/detailAsset?id_aset=1534N&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/IMG20210111WA0041_20210915151202.jpg,lelang,Alfah,"PADALARANG, BANDUNG KAB.",IDR 571.000.000
10842,https://infolelang.bri.co.id/home/detailAsset?id_aset=O3HB6&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/5fa4f7596433060448F73foto39184_20210915152740.jpg,lelang,Tri Yulia,"CILEUNYI, BANDUNG KAB.",IDR 590.000.000
10843,https://infolelang.bri.co.id/home/detailAsset?id_aset=FLXCM&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/WhatsAppImage20210319at160432_20210915155141.jpg,lelang,Ikhsan Nurdin,"SUKASARI, BANDUNG KOT.",IDR 1.529.200.000
10844,https://infolelang.bri.co.id/home/detailAsset?id_aset=IYXVB&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/20200827_114516_20210826103312.jpg,lelang,FEMI ABDUL,"LIMBOTO, GORONTALO KAB.",IDR 150.000.000
10845,https://infolelang.bri.co.id/home/detailAsset?id_aset=MN6RQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/20191108_113945_20210826104224.jpg,lelang,"MAIMUN IBRAHIM, SRIWILIN SULEMAN, MEILAN SULEMAN, MIYANTI SULEMAN","LIMBOTO, GORONTALO KAB.",IDR 306.000.000
10846,https://infolelang.bri.co.id/home/detailAsset?id_aset=83W6T&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/20200923_101952_20210826105435.jpg,lelang,ASNI IBRAHIM,"KABILA, BONEBOLANGO KAB.",IDR 239.000.000
10847,https://infolelang.bri.co.id/home/detailAsset?id_aset=NKUH2&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/20200624_231638_20210915160923.jpg,lelang,Hotel Bandung Endah Parahyangan,"ANDIR, BANDUNG KOT.",IDR 92.000.000.000
10848,https://infolelang.bri.co.id/home/detailAsset?id_aset=GJBDR&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/20171109_110812_20210826111306.jpg,lelang,KARMILA,"KOTA TENGAH, GORONTALO KOT.",IDR 316.000.000
10849,https://infolelang.bri.co.id/home/detailAsset?id_aset=AZVW3&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/DSCN6121_20210826113609.JPG,lelang,TONGFRI GOSANG,"KOTA SELATAN, GORONTALO KOT.",IDR 2.696.000.000
10850,https://infolelang.bri.co.id/home/detailAsset?id_aset=MDKLA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/DSCN6112_20210826114026.JPG,lelang,INA KASIM,"KOTA TENGAH, GORONTALO KOT.",IDR 350.000.000
10851,https://infolelang.bri.co.id/home/detailAsset?id_aset=OYRUF&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/IMG_0332_20210826114656.JPG,lelang,IWAN POLINGGAPO,"LIMBOTO, GORONTALO KAB.",IDR 357.000.000
10852,https://infolelang.bri.co.id/home/detailAsset?id_aset=OQFLC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/20210518_104759_20210903142157.jpg,lelang,YUNCE DARISE,"KOTA TIMUR, GORONTALO KOT.",IDR 30.000.000
10853,https://infolelang.bri.co.id/home/detailAsset?id_aset=6XQ4C&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/20210518_104517_20210903143359.jpg,lelang,YUNCE DARISE,"KOTA TIMUR, GORONTALO KOT.",IDR 297.000.000
10854,https://infolelang.bri.co.id/home/detailAsset?id_aset=KCLRY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20180523WA0024_20211011105225.jpg,lelang,Indar Purnama,"RANCASARI, BANDUNG KOT.",IDR 522.000.000
10855,https://infolelang.bri.co.id/home/detailAsset?id_aset=QYGC7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/20210518_110733_20210903143804.jpg,lelang,YUNCE DARISE,"KOTA TIMUR, GORONTALO KOT.",IDR 440.000.000
10856,https://infolelang.bri.co.id/home/detailAsset?id_aset=BZY5M&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/20210518_092910_20210903144525.jpg,lelang,"NORI ISHAK, TETIN HASAN, YULIANTI HASAN, MELAYANTI HASAN","TILONGKABILA, BONEBOLANGO KAB.",IDR 260.000.000
10857,https://infolelang.bri.co.id/home/detailAsset?id_aset=TODM3&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/DSCN0328_20211011111629.JPG,lelang,PT Bahtera Dunia Pratama,"ANDIR, BANDUNG KOT.",IDR 2.862.400.000
10858,https://infolelang.bri.co.id/home/detailAsset?id_aset=LY72U&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/20210518_095231_20210903144914.jpg,lelang,HERMAN USMAN,"TILONGKABILA, BONEBOLANGO KAB.",IDR 380.000.000
10859,https://infolelang.bri.co.id/home/detailAsset?id_aset=M26RT&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/22_20211011113249.jpg,lelang,Warno Swayuwono,"UJUNGBERUNG, BANDUNG KOT.",IDR 300.000.000
10860,https://infolelang.bri.co.id/home/detailAsset?id_aset=IY5MD&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/21_20211011114039.jpg,lelang,Warno Swayuwono,"UJUNGBERUNG, BANDUNG KOT.",IDR 95.000.000
10861,https://infolelang.bri.co.id/home/detailAsset?id_aset=IPCL1&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/22_20211011114821.jpg,lelang,Warno Swayuwono,"UJUNGBERUNG, BANDUNG KOT.",IDR 300.000.000
10862,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZAN4R&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/22_20211011115231.jpg,lelang,Warno Swayuwono,"UJUNGBERUNG, BANDUNG KOT.",IDR 95.000.000
10863,https://infolelang.bri.co.id/home/detailAsset?id_aset=USH1B&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/FA4NAOMI_copy_800x600_20211008112420.jpg,jual_damai,SHM No. 260/Gedanganak,"UNGARAN, SEMARANG KAB.",IDR 324.000.000
10864,https://infolelang.bri.co.id/home/detailAsset?id_aset=3JI6E&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/FATY4_copy_2312x1734_20211008113746.jpg,jual_damai,SHM No. 3625/Unyur,"SERANG, SERANG KOT.",IDR 119.000.000
10865,https://infolelang.bri.co.id/home/detailAsset?id_aset=G85OZ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/FA4RM_20211008155650.jpg,jual_damai,SHM No. 2700/Cipadu Jaya,"LARANGAN, TANGERANG KOT.",IDR 1.500.000.000
